Month,Year,Country,Departures,Arrivals,Total_Flow
Sep,1965,    Philippines,285.0,369.0,654.0
Sep,1965,    Thailand,1990.0,1804.0,3794.0
Sep,1965,    United Kingdom,2511.0,902.0,3413.0
Sep,1965,Number Of Air Passenger Arrivals,0.0,17825.0,17825.0
Sep,1965,Number Of Air Passenger Departures,20302.0,0.0,20302.0
Apr,1966,    Hong Kong,2488.0,2512.0,5000.0
Apr,1966,    Indonesia,219.0,341.0,560.0
Apr,1966,    Japan,324.0,238.0,562.0
Apr,1966,    Malaysia,9831.0,10035.0,19866.0
Apr,1966,    Philippines,443.0,445.0,888.0
Apr,1966,    Thailand,2587.0,2425.0,5012.0
Apr,1966,    United Kingdom,992.0,715.0,1707.0
Apr,1966,Number Of Air Passenger Arrivals,0.0,22266.0,22266.0
Apr,1966,Number Of Air Passenger Departures,22675.0,0.0,22675.0
Aug,1966,    Hong Kong,2232.0,2279.0,4511.0
Aug,1966,    Indonesia,369.0,704.0,1073.0
Aug,1966,    Japan,319.0,181.0,500.0
Aug,1966,    Malaysia,10897.0,10953.0,21850.0
Aug,1966,    Philippines,569.0,466.0,1035.0
Aug,1966,    Thailand,2719.0,2234.0,4953.0
Aug,1966,    United Kingdom,832.0,983.0,1815.0
Aug,1966,Number Of Air Passenger Arrivals,0.0,24238.0,24238.0
Aug,1966,Number Of Air Passenger Departures,24675.0,0.0,24675.0
Dec,1966,    Hong Kong,2312.0,2321.0,4633.0
Dec,1966,    Indonesia,930.0,904.0,1834.0
Dec,1966,    Japan,232.0,315.0,547.0
Dec,1966,    Malaysia,12809.0,12421.0,25230.0
Dec,1966,    Philippines,645.0,785.0,1430.0
Dec,1966,    Thailand,3114.0,2888.0,6002.0
Dec,1966,    United Kingdom,659.0,1221.0,1880.0
Dec,1966,Number Of Air Passenger Arrivals,0.0,29729.0,29729.0
Dec,1966,Number Of Air Passenger Departures,28318.0,0.0,28318.0
Feb,1966,    Hong Kong,1942.0,1567.0,3509.0
Feb,1966,    Indonesia,163.0,346.0,509.0
Feb,1966,    Japan,116.0,217.0,333.0
Feb,1966,    Malaysia,8324.0,8876.0,17200.0
Feb,1966,    Philippines,342.0,450.0,792.0
Feb,1966,    Thailand,1967.0,2179.0,4146.0
Feb,1966,    United Kingdom,431.0,485.0,916.0
Feb,1966,Number Of Air Passenger Arrivals,0.0,18502.0,18502.0
Feb,1966,Number Of Air Passenger Departures,19138.0,0.0,19138.0
Jan,1966,    Hong Kong,1471.0,1554.0,3025.0
Jan,1966,    Indonesia,187.0,323.0,510.0
Jan,1966,    Japan,108.0,181.0,289.0
Jan,1966,    Malaysia,9550.0,9911.0,19461.0
Jan,1966,    Philippines,215.0,367.0,582.0
Jan,1966,    Thailand,1522.0,1711.0,3233.0
Jan,1966,    United Kingdom,1559.0,878.0,2437.0
Jan,1966,Number Of Air Passenger Arrivals,0.0,19674.0,19674.0
Jan,1966,Number Of Air Passenger Departures,20684.0,0.0,20684.0
Jul,1966,    Hong Kong,2180.0,2783.0,4963.0
Jul,1966,    Indonesia,325.0,573.0,898.0
Jul,1966,    Japan,247.0,237.0,484.0
Jul,1966,    Malaysia,9520.0,9574.0,19094.0
Jul,1966,    Philippines,476.0,618.0,1094.0
Jul,1966,    Thailand,2809.0,2222.0,5031.0
Jul,1966,    United Kingdom,667.0,2069.0,2736.0
Jul,1966,Number Of Air Passenger Arrivals,0.0,23641.0,23641.0
Jul,1966,Number Of Air Passenger Departures,23038.0,0.0,23038.0
Jun,1966,    Hong Kong,1639.0,2172.0,3811.0
Jun,1966,    Indonesia,250.0,471.0,721.0
Jun,1966,    Japan,337.0,223.0,560.0
Jun,1966,    Malaysia,8622.0,8891.0,17513.0
Jun,1966,    Philippines,404.0,393.0,797.0
Jun,1966,    Thailand,2023.0,1879.0,3902.0
Jun,1966,    United Kingdom,655.0,568.0,1223.0
Jun,1966,Number Of Air Passenger Arrivals,0.0,20129.0,20129.0
Jun,1966,Number Of Air Passenger Departures,19913.0,0.0,19913.0
Mar,1966,    Hong Kong,1946.0,1721.0,3667.0
Mar,1966,    Indonesia,174.0,386.0,560.0
Mar,1966,    Japan,187.0,232.0,419.0
Mar,1966,    Malaysia,8694.0,8928.0,17622.0
Mar,1966,    Philippines,409.0,345.0,754.0
Mar,1966,    Thailand,2427.0,2061.0,4488.0
Mar,1966,    United Kingdom,653.0,885.0,1538.0
Mar,1966,Number Of Air Passenger Arrivals,0.0,19554.0,19554.0
Mar,1966,Number Of Air Passenger Departures,19557.0,0.0,19557.0
May,1966,    Hong Kong,2016.0,2844.0,4860.0
May,1966,    Indonesia,250.0,304.0,554.0
May,1966,    Japan,229.0,165.0,394.0
May,1966,    Malaysia,9174.0,9122.0,18296.0
May,1966,    Philippines,407.0,585.0,992.0
May,1966,    Thailand,2842.0,2086.0,4928.0
May,1966,    United Kingdom,678.0,581.0,1259.0
May,1966,Number Of Air Passenger Arrivals,0.0,21311.0,21311.0
May,1966,Number Of Air Passenger Departures,21228.0,0.0,21228.0
Nov,1966,    Hong Kong,2758.0,3214.0,5972.0
Nov,1966,    Indonesia,765.0,936.0,1701.0
Nov,1966,    Japan,197.0,289.0,486.0
Nov,1966,    Malaysia,10043.0,10105.0,20148.0
Nov,1966,    Philippines,634.0,607.0,1241.0
Nov,1966,    Thailand,3269.0,3453.0,6722.0
Nov,1966,    United Kingdom,529.0,527.0,1056.0
Nov,1966,Number Of Air Passenger Arrivals,0.0,25337.0,25337.0
Nov,1966,Number Of Air Passenger Departures,25736.0,0.0,25736.0
Oct,1966,    Hong Kong,2726.0,2766.0,5492.0
Oct,1966,    Indonesia,658.0,733.0,1391.0
Oct,1966,    Japan,266.0,209.0,475.0
Oct,1966,    Malaysia,9642.0,9363.0,19005.0
Oct,1966,    Philippines,496.0,977.0,1473.0
Oct,1966,    Thailand,2825.0,3123.0,5948.0
Oct,1966,    United Kingdom,524.0,697.0,1221.0
Oct,1966,Number Of Air Passenger Arrivals,0.0,23914.0,23914.0
Oct,1966,Number Of Air Passenger Departures,24043.0,0.0,24043.0
Sep,1966,    Hong Kong,2276.0,2094.0,4370.0
Sep,1966,    Indonesia,446.0,547.0,993.0
Sep,1966,    Japan,304.0,184.0,488.0
Sep,1966,    Malaysia,8968.0,9946.0,18914.0
Sep,1966,    Philippines,431.0,507.0,938.0
Sep,1966,    Thailand,2000.0,1937.0,3937.0
Sep,1966,    United Kingdom,2461.0,706.0,3167.0
Sep,1966,Number Of Air Passenger Arrivals,0.0,21791.0,21791.0
Sep,1966,Number Of Air Passenger Departures,23185.0,0.0,23185.0
Apr,1967,    Hong Kong,2813.0,2718.0,5531.0
Apr,1967,    Indonesia,1545.0,2011.0,3556.0
Apr,1967,    Japan,361.0,266.0,627.0
Apr,1967,    Malaysia,12229.0,12429.0,24658.0
Apr,1967,    Philippines,589.0,729.0,1318.0
Apr,1967,    Thailand,3553.0,2903.0,6456.0
Apr,1967,    United Kingdom,1132.0,643.0,1775.0
Apr,1967,Number Of Air Passenger Arrivals,0.0,29351.0,29351.0
Apr,1967,Number Of Air Passenger Departures,30273.0,0.0,30273.0
Aug,1967,    Hong Kong,2653.0,2793.0,5446.0
Aug,1967,    Indonesia,2846.0,3060.0,5906.0
Aug,1967,    Japan,533.0,426.0,959.0
Aug,1967,    Malaysia,12770.0,13188.0,25958.0
Aug,1967,    Philippines,701.0,770.0,1471.0
Aug,1967,    Thailand,3238.0,3358.0,6596.0
Aug,1967,    United Kingdom,1128.0,768.0,1896.0
Aug,1967,Number Of Air Passenger Arrivals,0.0,33547.0,33547.0
Aug,1967,Number Of Air Passenger Departures,33880.0,0.0,33880.0
Dec,1967,    Hong Kong,2290.0,2481.0,4771.0
Dec,1967,    Indonesia,2778.0,3082.0,5860.0
Dec,1967,    Japan,405.0,440.0,845.0
Dec,1967,    Malaysia,13332.0,12934.0,26266.0
Dec,1967,    Philippines,643.0,875.0,1518.0
Dec,1967,    Thailand,3259.0,3416.0,6675.0
Dec,1967,    United Kingdom,656.0,1511.0,2167.0
Dec,1967,Number Of Air Passenger Arrivals,0.0,35570.0,35570.0
Dec,1967,Number Of Air Passenger Departures,33996.0,0.0,33996.0
Feb,1967,    Hong Kong,2236.0,1858.0,4094.0
Feb,1967,    Indonesia,1116.0,1414.0,2530.0
Feb,1967,    Japan,319.0,204.0,523.0
Feb,1967,    Malaysia,10104.0,11070.0,21174.0
Feb,1967,    Philippines,474.0,536.0,1010.0
Feb,1967,    Thailand,2058.0,2419.0,4477.0
Feb,1967,    United Kingdom,510.0,530.0,1040.0
Feb,1967,Number Of Air Passenger Arrivals,0.0,24067.0,24067.0
Feb,1967,Number Of Air Passenger Departures,24733.0,0.0,24733.0
Jan,1967,    Hong Kong,1652.0,1718.0,3370.0
Jan,1967,    Indonesia,963.0,1035.0,1998.0
Jan,1967,    Japan,198.0,186.0,384.0
Jan,1967,    Malaysia,10512.0,11385.0,21897.0
Jan,1967,    Philippines,434.0,546.0,980.0
Jan,1967,    Thailand,2018.0,2401.0,4419.0
Jan,1967,    United Kingdom,1659.0,689.0,2348.0
Jan,1967,Number Of Air Passenger Arrivals,0.0,24505.0,24505.0
Jan,1967,Number Of Air Passenger Departures,25437.0,0.0,25437.0
Jul,1967,    Hong Kong,2286.0,3252.0,5538.0
Jul,1967,    Indonesia,2198.0,2389.0,4587.0
Jul,1967,    Japan,492.0,313.0,805.0
Jul,1967,    Malaysia,11334.0,10662.0,21996.0
Jul,1967,    Philippines,671.0,731.0,1402.0
Jul,1967,    Thailand,3750.0,3218.0,6968.0
Jul,1967,    United Kingdom,1897.0,2368.0,4265.0
Jul,1967,Number Of Air Passenger Arrivals,0.0,31159.0,31159.0
Jul,1967,Number Of Air Passenger Departures,31328.0,0.0,31328.0
Jun,1967,    Hong Kong,2034.0,2252.0,4286.0
Jun,1967,    Indonesia,1873.0,1944.0,3817.0
Jun,1967,    Japan,314.0,299.0,613.0
Jun,1967,    Malaysia,10237.0,10563.0,20800.0
Jun,1967,    Philippines,524.0,571.0,1095.0
Jun,1967,    Thailand,2573.0,2426.0,4999.0
Jun,1967,    United Kingdom,752.0,729.0,1481.0
Jun,1967,Number Of Air Passenger Arrivals,0.0,25634.0,25634.0
Jun,1967,Number Of Air Passenger Departures,25942.0,0.0,25942.0
Mar,1967,    Hong Kong,2277.0,2389.0,4666.0
Mar,1967,    Indonesia,1319.0,1772.0,3091.0
Mar,1967,    Japan,288.0,289.0,577.0
Mar,1967,    Malaysia,10956.0,10877.0,21833.0
Mar,1967,    Philippines,597.0,552.0,1149.0
Mar,1967,    Thailand,2940.0,2576.0,5516.0
Mar,1967,    United Kingdom,677.0,841.0,1518.0
Mar,1967,Number Of Air Passenger Arrivals,0.0,26357.0,26357.0
Mar,1967,Number Of Air Passenger Departures,26682.0,0.0,26682.0
May,1967,    Hong Kong,2233.0,3384.0,5617.0
May,1967,    Indonesia,1673.0,1821.0,3494.0
May,1967,    Japan,493.0,283.0,776.0
May,1967,    Malaysia,11264.0,11100.0,22364.0
May,1967,    Philippines,557.0,832.0,1389.0
May,1967,    Thailand,3579.0,3344.0,6923.0
May,1967,    United Kingdom,831.0,583.0,1414.0
May,1967,Number Of Air Passenger Arrivals,0.0,29076.0,29076.0
May,1967,Number Of Air Passenger Departures,28255.0,0.0,28255.0
Nov,1967,    Hong Kong,3278.0,2997.0,6275.0
Nov,1967,    Indonesia,2772.0,2719.0,5491.0
Nov,1967,    Japan,315.0,306.0,621.0
Nov,1967,    Malaysia,10972.0,10761.0,21733.0
Nov,1967,    Philippines,810.0,803.0,1613.0
Nov,1967,    Thailand,3457.0,4138.0,7595.0
Nov,1967,    United Kingdom,559.0,616.0,1175.0
Nov,1967,Number Of Air Passenger Arrivals,0.0,31148.0,31148.0
Nov,1967,Number Of Air Passenger Departures,32377.0,0.0,32377.0
Oct,1967,    Hong Kong,2665.0,3014.0,5679.0
Oct,1967,    Indonesia,2803.0,2890.0,5693.0
Oct,1967,    Japan,304.0,299.0,603.0
Oct,1967,    Malaysia,10583.0,10629.0,21212.0
Oct,1967,    Philippines,528.0,746.0,1274.0
Oct,1967,    Thailand,3446.0,3505.0,6951.0
Oct,1967,    United Kingdom,595.0,920.0,1515.0
Oct,1967,Number Of Air Passenger Arrivals,0.0,30752.0,30752.0
Oct,1967,Number Of Air Passenger Departures,30784.0,0.0,30784.0
Sep,1967,    Hong Kong,2253.0,2452.0,4705.0
Sep,1967,    Indonesia,2496.0,2501.0,4997.0
Sep,1967,    Japan,332.0,448.0,780.0
Sep,1967,    Malaysia,9739.0,11006.0,20745.0
Sep,1967,    Philippines,478.0,576.0,1054.0
Sep,1967,    Thailand,2829.0,2746.0,5575.0
Sep,1967,    United Kingdom,2448.0,1015.0,3463.0
Sep,1967,Number Of Air Passenger Arrivals,0.0,29002.0,29002.0
Sep,1967,Number Of Air Passenger Departures,30271.0,0.0,30271.0
Apr,1968,    Hong Kong,3429.0,3040.0,6469.0
Apr,1968,    Indonesia,3301.0,3747.0,7048.0
Apr,1968,    Japan,503.0,381.0,884.0
Apr,1968,    Malaysia,11890.0,13073.0,24963.0
Apr,1968,    Philippines,658.0,822.0,1480.0
Apr,1968,    Thailand,4147.0,3677.0,7824.0
Apr,1968,    United Kingdom,1194.0,786.0,1980.0
Apr,1968,Number Of Air Passenger Arrivals,0.0,35549.0,35549.0
Apr,1968,Number Of Air Passenger Departures,35624.0,0.0,35624.0
Aug,1968,    Hong Kong,3251.0,3167.0,6418.0
Aug,1968,    Indonesia,3974.0,4087.0,8061.0
Aug,1968,    Japan,677.0,724.0,1401.0
Aug,1968,    Malaysia,13346.0,14280.0,27626.0
Aug,1968,    Philippines,781.0,811.0,1592.0
Aug,1968,    Thailand,3795.0,3495.0,7290.0
Aug,1968,    United Kingdom,1653.0,984.0,2637.0
Aug,1968,Number Of Air Passenger Arrivals,0.0,38365.0,38365.0
Aug,1968,Number Of Air Passenger Departures,38765.0,0.0,38765.0
Dec,1968,    Hong Kong,2887.0,3379.0,6266.0
Dec,1968,    Indonesia,3557.0,3773.0,7330.0
Dec,1968,    Japan,502.0,620.0,1122.0
Dec,1968,    Malaysia,14313.0,14630.0,28943.0
Dec,1968,    Philippines,762.0,911.0,1673.0
Dec,1968,    Thailand,3466.0,3694.0,7160.0
Dec,1968,    United Kingdom,1075.0,1672.0,2747.0
Dec,1968,Number Of Air Passenger Arrivals,0.0,42090.0,42090.0
Dec,1968,Number Of Air Passenger Departures,39011.0,0.0,39011.0
Feb,1968,    Hong Kong,2327.0,2022.0,4349.0
Feb,1968,    Indonesia,2532.0,2598.0,5130.0
Feb,1968,    Japan,340.0,302.0,642.0
Feb,1968,    Malaysia,10772.0,11610.0,22382.0
Feb,1968,    Philippines,688.0,747.0,1435.0
Feb,1968,    Thailand,2984.0,3126.0,6110.0
Feb,1968,    United Kingdom,1152.0,591.0,1743.0
Feb,1968,Number Of Air Passenger Arrivals,0.0,28879.0,28879.0
Feb,1968,Number Of Air Passenger Departures,31165.0,0.0,31165.0
Jan,1968,    Hong Kong,2097.0,1921.0,4018.0
Jan,1968,    Indonesia,2684.0,2514.0,5198.0
Jan,1968,    Japan,275.0,389.0,664.0
Jan,1968,    Malaysia,11586.0,12324.0,23910.0
Jan,1968,    Philippines,616.0,646.0,1262.0
Jan,1968,    Thailand,2509.0,2980.0,5489.0
Jan,1968,    United Kingdom,1889.0,740.0,2629.0
Jan,1968,Number Of Air Passenger Arrivals,0.0,30783.0,30783.0
Jan,1968,Number Of Air Passenger Departures,31725.0,0.0,31725.0
Jul,1968,    Hong Kong,2469.0,3054.0,5523.0
Jul,1968,    Indonesia,3528.0,3512.0,7040.0
Jul,1968,    Japan,487.0,421.0,908.0
Jul,1968,    Malaysia,11939.0,11636.0,23575.0
Jul,1968,    Philippines,813.0,779.0,1592.0
Jul,1968,    Thailand,3799.0,3427.0,7226.0
Jul,1968,    United Kingdom,1105.0,2219.0,3324.0
Jul,1968,Number Of Air Passenger Arrivals,0.0,34943.0,34943.0
Jul,1968,Number Of Air Passenger Departures,35185.0,0.0,35185.0
Jun,1968,    Hong Kong,2445.0,2741.0,5186.0
Jun,1968,    Indonesia,3194.0,3036.0,6230.0
Jun,1968,    Japan,490.0,492.0,982.0
Jun,1968,    Malaysia,10647.0,10904.0,21551.0
Jun,1968,    Philippines,612.0,782.0,1394.0
Jun,1968,    Thailand,3123.0,2991.0,6114.0
Jun,1968,    United Kingdom,802.0,663.0,1465.0
Jun,1968,Number Of Air Passenger Arrivals,0.0,31357.0,31357.0
Jun,1968,Number Of Air Passenger Departures,31511.0,0.0,31511.0
Mar,1968,    Hong Kong,2498.0,2491.0,4989.0
Mar,1968,    Indonesia,2842.0,3181.0,6023.0
Mar,1968,    Japan,482.0,384.0,866.0
Mar,1968,    Malaysia,11117.0,11481.0,22598.0
Mar,1968,    Philippines,691.0,789.0,1480.0
Mar,1968,    Thailand,3441.0,3012.0,6453.0
Mar,1968,    United Kingdom,1436.0,854.0,2290.0
Mar,1968,Number Of Air Passenger Arrivals,0.0,31072.0,31072.0
Mar,1968,Number Of Air Passenger Departures,32437.0,0.0,32437.0
May,1968,    Hong Kong,3038.0,3490.0,6528.0
May,1968,    Indonesia,3375.0,3409.0,6784.0
May,1968,    Japan,489.0,434.0,923.0
May,1968,    Malaysia,11774.0,11522.0,23296.0
May,1968,    Philippines,733.0,882.0,1615.0
May,1968,    Thailand,3882.0,3775.0,7657.0
May,1968,    United Kingdom,764.0,562.0,1326.0
May,1968,Number Of Air Passenger Arrivals,0.0,34114.0,34114.0
May,1968,Number Of Air Passenger Departures,34107.0,0.0,34107.0
Nov,1968,    Hong Kong,3253.0,3351.0,6604.0
Nov,1968,    Indonesia,3485.0,3511.0,6996.0
Nov,1968,    Japan,632.0,627.0,1259.0
Nov,1968,    Malaysia,11860.0,12333.0,24193.0
Nov,1968,    Philippines,847.0,1102.0,1949.0
Nov,1968,    Thailand,3855.0,3772.0,7627.0
Nov,1968,    United Kingdom,916.0,816.0,1732.0
Nov,1968,Number Of Air Passenger Arrivals,0.0,36340.0,36340.0
Nov,1968,Number Of Air Passenger Departures,36944.0,0.0,36944.0
Oct,1968,    Hong Kong,3894.0,3454.0,7348.0
Oct,1968,    Indonesia,3579.0,3509.0,7088.0
Oct,1968,    Japan,616.0,561.0,1177.0
Oct,1968,    Malaysia,11639.0,12118.0,23757.0
Oct,1968,    Philippines,822.0,851.0,1673.0
Oct,1968,    Thailand,4080.0,4642.0,8722.0
Oct,1968,    United Kingdom,797.0,977.0,1774.0
Oct,1968,Number Of Air Passenger Arrivals,0.0,36237.0,36237.0
Oct,1968,Number Of Air Passenger Departures,36538.0,0.0,36538.0
Sep,1968,    Hong Kong,2613.0,2850.0,5463.0
Sep,1968,    Indonesia,3219.0,3046.0,6265.0
Sep,1968,    Japan,534.0,566.0,1100.0
Sep,1968,    Malaysia,10784.0,12536.0,23320.0
Sep,1968,    Philippines,506.0,624.0,1130.0
Sep,1968,    Thailand,2759.0,2998.0,5757.0
Sep,1968,    United Kingdom,2468.0,873.0,3341.0
Sep,1968,Number Of Air Passenger Arrivals,0.0,33023.0,33023.0
Sep,1968,Number Of Air Passenger Departures,33844.0,0.0,33844.0
Apr,1969,    Hong Kong,4241.0,3638.0,7879.0
Apr,1969,    Indonesia,5410.0,5988.0,11398.0
Apr,1969,    Japan,833.0,769.0,1602.0
Apr,1969,    Malaysia,14398.0,15161.0,29559.0
Apr,1969,    Philippines,994.0,1000.0,1994.0
Apr,1969,    Thailand,5197.0,4384.0,9581.0
Apr,1969,    United Kingdom,1984.0,745.0,2729.0
Apr,1969,Number Of Air Passenger Arrivals,0.0,43755.0,43755.0
Apr,1969,Number Of Air Passenger Departures,45544.0,0.0,45544.0
Aug,1969,    Hong Kong,4473.0,3779.0,8252.0
Aug,1969,    Indonesia,6054.0,6574.0,12628.0
Aug,1969,    Japan,1044.0,858.0,1902.0
Aug,1969,    Malaysia,15140.0,15569.0,30709.0
Aug,1969,    Philippines,951.0,1001.0,1952.0
Aug,1969,    Thailand,4372.0,4963.0,9335.0
Aug,1969,    United Kingdom,1194.0,1771.0,2965.0
Aug,1969,Number Of Air Passenger Arrivals,0.0,47886.0,47886.0
Aug,1969,Number Of Air Passenger Departures,48201.0,0.0,48201.0
Dec,1969,    Hong Kong,3747.0,4370.0,8117.0
Dec,1969,    Indonesia,8570.0,9009.0,17579.0
Dec,1969,    Japan,959.0,924.0,1883.0
Dec,1969,    Malaysia,18427.0,18669.0,37096.0
Dec,1969,    Philippines,1122.0,1451.0,2573.0
Dec,1969,    Thailand,4618.0,4509.0,9127.0
Dec,1969,    United Kingdom,2165.0,3093.0,5258.0
Dec,1969,Number Of Air Passenger Arrivals,0.0,58243.0,58243.0
Dec,1969,Number Of Air Passenger Departures,55030.0,0.0,55030.0
Feb,1969,    Hong Kong,2460.0,2409.0,4869.0
Feb,1969,    Indonesia,4001.0,4092.0,8093.0
Feb,1969,    Japan,493.0,568.0,1061.0
Feb,1969,    Malaysia,11707.0,13082.0,24789.0
Feb,1969,    Philippines,687.0,863.0,1550.0
Feb,1969,    Thailand,2968.0,3586.0,6554.0
Feb,1969,    United Kingdom,615.0,671.0,1286.0
Feb,1969,Number Of Air Passenger Arrivals,0.0,35154.0,35154.0
Feb,1969,Number Of Air Passenger Departures,35532.0,0.0,35532.0
Jan,1969,    Hong Kong,2594.0,2463.0,5057.0
Jan,1969,    Indonesia,4049.0,4179.0,8228.0
Jan,1969,    Japan,439.0,596.0,1035.0
Jan,1969,    Malaysia,12615.0,13733.0,26348.0
Jan,1969,    Philippines,665.0,667.0,1332.0
Jan,1969,    Thailand,3141.0,3507.0,6648.0
Jan,1969,    United Kingdom,1942.0,929.0,2871.0
Jan,1969,Number Of Air Passenger Arrivals,0.0,37132.0,37132.0
Jan,1969,Number Of Air Passenger Departures,38662.0,0.0,38662.0
Jul,1969,    Hong Kong,3751.0,3973.0,7724.0
Jul,1969,    Indonesia,5795.0,5691.0,11486.0
Jul,1969,    Japan,853.0,770.0,1623.0
Jul,1969,    Malaysia,13057.0,13228.0,26285.0
Jul,1969,    Philippines,1100.0,1141.0,2241.0
Jul,1969,    Thailand,4859.0,5075.0,9934.0
Jul,1969,    United Kingdom,2098.0,2672.0,4770.0
Jul,1969,Number Of Air Passenger Arrivals,0.0,45684.0,45684.0
Jul,1969,Number Of Air Passenger Departures,45626.0,0.0,45626.0
Jun,1969,    Hong Kong,3052.0,3219.0,6271.0
Jun,1969,    Indonesia,4811.0,4846.0,9657.0
Jun,1969,    Japan,755.0,777.0,1532.0
Jun,1969,    Malaysia,11397.0,10938.0,22335.0
Jun,1969,    Philippines,898.0,1013.0,1911.0
Jun,1969,    Thailand,4704.0,3987.0,8691.0
Jun,1969,    United Kingdom,1042.0,899.0,1941.0
Jun,1969,Number Of Air Passenger Arrivals,0.0,37321.0,37321.0
Jun,1969,Number Of Air Passenger Departures,39376.0,0.0,39376.0
Mar,1969,    Hong Kong,3366.0,2751.0,6117.0
Mar,1969,    Indonesia,4986.0,4849.0,9835.0
Mar,1969,    Japan,641.0,711.0,1352.0
Mar,1969,    Malaysia,13256.0,13097.0,26353.0
Mar,1969,    Philippines,986.0,914.0,1900.0
Mar,1969,    Thailand,4072.0,3741.0,7813.0
Mar,1969,    United Kingdom,1278.0,971.0,2249.0
Mar,1969,Number Of Air Passenger Arrivals,0.0,38858.0,38858.0
Mar,1969,Number Of Air Passenger Departures,40554.0,0.0,40554.0
May,1969,    Hong Kong,3648.0,3860.0,7508.0
May,1969,    Indonesia,5164.0,5191.0,10355.0
May,1969,    Japan,832.0,844.0,1676.0
May,1969,    Malaysia,10526.0,11947.0,22473.0
May,1969,    Philippines,1115.0,1333.0,2448.0
May,1969,    Thailand,5387.0,5106.0,10493.0
May,1969,    United Kingdom,1492.0,776.0,2268.0
May,1969,Number Of Air Passenger Arrivals,0.0,41822.0,41822.0
May,1969,Number Of Air Passenger Departures,40752.0,0.0,40752.0
Nov,1969,    Hong Kong,4503.0,4321.0,8824.0
Nov,1969,    Indonesia,8473.0,8201.0,16674.0
Nov,1969,    Japan,974.0,867.0,1841.0
Nov,1969,    Malaysia,14646.0,15314.0,29960.0
Nov,1969,    Philippines,1248.0,1204.0,2452.0
Nov,1969,    Thailand,4938.0,5332.0,10270.0
Nov,1969,    United Kingdom,1063.0,891.0,1954.0
Nov,1969,Number Of Air Passenger Arrivals,0.0,49994.0,49994.0
Nov,1969,Number Of Air Passenger Departures,51158.0,0.0,51158.0
Oct,1969,    Hong Kong,4339.0,4616.0,8955.0
Oct,1969,    Indonesia,7153.0,7158.0,14311.0
Oct,1969,    Japan,973.0,859.0,1832.0
Oct,1969,    Malaysia,13889.0,13544.0,27433.0
Oct,1969,    Philippines,1258.0,1579.0,2837.0
Oct,1969,    Thailand,4917.0,5516.0,10433.0
Oct,1969,    United Kingdom,978.0,1119.0,2097.0
Oct,1969,Number Of Air Passenger Arrivals,0.0,47946.0,47946.0
Oct,1969,Number Of Air Passenger Departures,48264.0,0.0,48264.0
Sep,1969,    Hong Kong,3803.0,3351.0,7154.0
Sep,1969,    Indonesia,5900.0,6007.0,11907.0
Sep,1969,    Japan,956.0,846.0,1802.0
Sep,1969,    Malaysia,13141.0,13763.0,26904.0
Sep,1969,    Philippines,738.0,814.0,1552.0
Sep,1969,    Thailand,3539.0,3631.0,7170.0
Sep,1969,    United Kingdom,3368.0,1903.0,5271.0
Sep,1969,Number Of Air Passenger Arrivals,0.0,43589.0,43589.0
Sep,1969,Number Of Air Passenger Departures,46206.0,0.0,46206.0
Apr,1970,    Hong Kong,5503.0,5289.0,10792.0
Apr,1970,    Indonesia,8658.0,9855.0,18513.0
Apr,1970,    Japan,1693.0,814.0,2507.0
Apr,1970,    Malaysia,16957.0,17932.0,34889.0
Apr,1970,    Philippines,1714.0,1736.0,3450.0
Apr,1970,    Thailand,7156.0,5821.0,12977.0
Apr,1970,    United Kingdom,2774.0,1988.0,4762.0
Apr,1970,Number Of Air Passenger Arrivals,0.0,58256.0,58256.0
Apr,1970,Number Of Air Passenger Departures,57612.0,0.0,57612.0
Aug,1970,    Hong Kong,6877.0,6230.0,13107.0
Aug,1970,    Indonesia,11315.0,12234.0,23549.0
Aug,1970,    Japan,1645.0,1307.0,2952.0
Aug,1970,    Malaysia,20296.0,20631.0,40927.0
Aug,1970,    Philippines,1965.0,2212.0,4177.0
Aug,1970,    Thailand,7757.0,7735.0,15492.0
Aug,1970,    United Kingdom,2333.0,2410.0,4743.0
Aug,1970,Number Of Air Passenger Arrivals,0.0,68000.0,68000.0
Aug,1970,Number Of Air Passenger Departures,67359.0,0.0,67359.0
Dec,1970,    Hong Kong,4807.0,5534.0,10341.0
Dec,1970,    Indonesia,13165.0,13714.0,26879.0
Dec,1970,    Japan,1187.0,1273.0,2460.0
Dec,1970,    Malaysia,22728.0,21984.0,44712.0
Dec,1970,    Philippines,1258.0,1400.0,2658.0
Dec,1970,    Thailand,5819.0,6196.0,12015.0
Dec,1970,    United Kingdom,3406.0,2734.0,6140.0
Dec,1970,Number Of Air Passenger Arrivals,0.0,70361.0,70361.0
Dec,1970,Number Of Air Passenger Departures,66491.0,0.0,66491.0
