Month,Year,Country,Departures,Arrivals,Total Holidays,Inflation,Month_sin,Month_cos,Total_Traffic
12,2000,Vietnam,16371.0,13157.0,0.00020431219899957198,-1.4399049353783602,-2.4492935982947064e-16,1.0,29528.0
12,2000,Thailand,125506.0,133773.0,0.00020431219899957198,-0.3104027537573375,-2.4492935982947064e-16,1.0,259279.0
12,2000,Philippines,37819.0,25279.0,0.00020431219899957198,1.2386288096086366,-2.4492935982947064e-16,1.0,63098.0
12,2000,Malaysia,137916.0,146896.0,0.00020431219899957198,-0.34267424466079527,-2.4492935982947064e-16,1.0,284812.0
12,2000,Indonesia,112382.0,128598.0,0.00020431219899957198,0.33502706431181845,-2.4492935982947064e-16,1.0,240980.0
12,2000,South East Asia,449540.0,469931.0,0.00020431219899957198,0.33502706431181845,-2.4492935982947064e-16,1.0,919471.0
1,2001,United Kingdom,62226.0,60469.0,2.0298416970607582,-0.4717602082746265,0.49999999999999994,0.8660254037844387,122695.0
1,2001,Germany,24638.0,23638.0,2.0298416970607582,-0.24585977195042194,0.49999999999999994,0.8660254037844387,48276.0
1,2001,France,12127.0,10880.0,2.0298416970607582,-0.2781312628538797,0.49999999999999994,0.8660254037844387,23007.0
1,2001,Europe,138172.0,131596.0,2.0298416970607582,-0.2781312628538797,0.49999999999999994,0.8660254037844387,269768.0
1,2001,Oceania,172518.0,163881.0,2.0298416970607582,-0.2781312628538797,0.49999999999999994,0.8660254037844387,336399.0
1,2001,Middle East,11979.0,11793.0,2.0298416970607582,-0.2781312628538797,0.49999999999999994,0.8660254037844387,23772.0
1,2001,South Asia,79443.0,93263.0,2.0298416970607582,-0.2781312628538797,0.49999999999999994,0.8660254037844387,172706.0
1,2001,Japan,87762.0,85980.0,2.0298416970607582,-1.0849185354403246,0.49999999999999994,0.8660254037844387,173742.0
1,2001,Hong Kong,72621.0,89147.0,2.0298416970607582,-1.0849185354403246,0.49999999999999994,0.8660254037844387,161768.0
1,2001,Mainland China,49965.0,54210.0,2.0298416970607582,-1.0849185354403246,0.49999999999999994,0.8660254037844387,104175.0
1,2001,North East Asia,266757.0,287006.0,2.0298416970607582,-1.0849185354403246,0.49999999999999994,0.8660254037844387,553763.0
1,2001,Vietnam,17779.0,15799.0,2.0298416970607582,-0.9558325718264933,0.49999999999999994,0.8660254037844387,33578.0
1,2001,Philippines,23816.0,34866.0,2.0298416970607582,0.883642409670601,0.49999999999999994,0.8660254037844387,58682.0
1,2001,Malaysia,133197.0,130138.0,2.0298416970607582,-0.4072172264677109,0.49999999999999994,0.8660254037844387,263335.0
1,2001,Indonesia,138228.0,115362.0,2.0298416970607582,2.852203354781526,0.49999999999999994,0.8660254037844387,253590.0
1,2001,South East Asia,435141.0,431224.0,2.0298416970607582,2.852203354781526,0.49999999999999994,0.8660254037844387,866365.0
1,2001,Thailand,103163.0,116099.0,2.0298416970607582,-0.34267424466079527,0.49999999999999994,0.8660254037844387,219262.0
1,2001,North America,32082.0,31850.0,2.0298416970607582,-0.34267424466079527,0.49999999999999994,0.8660254037844387,63932.0
2,2001,North East Asia,241931.0,239169.0,-1.0146143802318799,-0.34267424466079527,0.8660254037844386,0.5000000000000001,481100.0
2,2001,Vietnam,13505.0,17471.0,-1.0146143802318799,-0.9558325718264933,0.8660254037844386,0.5000000000000001,30976.0
2,2001,Thailand,97296.0,108692.0,-1.0146143802318799,-0.34267424466079527,0.8660254037844386,0.5000000000000001,205988.0
2,2001,Philippines,24960.0,26309.0,-1.0146143802318799,0.883642409670601,0.8660254037844386,0.5000000000000001,51269.0
2,2001,Malaysia,111439.0,125339.0,-1.0146143802318799,-0.4072172264677109,0.8660254037844386,0.5000000000000001,236778.0
2,2001,Indonesia,104089.0,108701.0,-1.0146143802318799,2.852203354781526,0.8660254037844386,0.5000000000000001,212790.0
2,2001,South East Asia,367303.0,403155.0,-1.0146143802318799,2.852203354781526,0.8660254037844386,0.5000000000000001,770458.0
2,2001,Mainland China,37519.0,39701.0,-1.0146143802318799,2.852203354781526,0.8660254037844386,0.5000000000000001,77220.0
2,2001,Hong Kong,67682.0,61990.0,-1.0146143802318799,2.852203354781526,0.8660254037844386,0.5000000000000001,129672.0
2,2001,Japan,81645.0,85205.0,-1.0146143802318799,-1.0849185354403246,0.8660254037844386,0.5000000000000001,166850.0
2,2001,South Asia,70770.0,80326.0,-1.0146143802318799,-1.0849185354403246,0.8660254037844386,0.5000000000000001,151096.0
2,2001,North America,26987.0,22619.0,-1.0146143802318799,-1.0849185354403246,0.8660254037844386,0.5000000000000001,49606.0
2,2001,United Kingdom,45167.0,52375.0,-1.0146143802318799,-0.4717602082746265,0.8660254037844386,0.5000000000000001,97542.0
2,2001,Germany,22366.0,24888.0,-1.0146143802318799,-0.24585977195042194,0.8660254037844386,0.5000000000000001,47254.0
2,2001,France,10837.0,11712.0,-1.0146143802318799,-0.2781312628538797,0.8660254037844386,0.5000000000000001,22549.0
2,2001,Europe,110594.0,121526.0,-1.0146143802318799,-0.2781312628538797,0.8660254037844386,0.5000000000000001,232120.0
2,2001,Oceania,151025.0,116360.0,-1.0146143802318799,-0.2781312628538797,0.8660254037844386,0.5000000000000001,267385.0
2,2001,Middle East,15247.0,11045.0,-1.0146143802318799,-0.2781312628538797,0.8660254037844386,0.5000000000000001,26292.0
3,2001,North America,32063.0,22687.0,0.00020431219899957198,-0.2781312628538797,1.0,6.123233995736766e-17,54750.0
3,2001,United Kingdom,60386.0,54893.0,0.00020431219899957198,-0.4717602082746265,1.0,6.123233995736766e-17,115279.0
3,2001,Germany,30336.0,25026.0,0.00020431219899957198,-0.24585977195042194,1.0,6.123233995736766e-17,55362.0
3,2001,France,14368.0,11226.0,0.00020431219899957198,-0.2781312628538797,1.0,6.123233995736766e-17,25594.0
3,2001,Europe,146834.0,125817.0,0.00020431219899957198,-0.2781312628538797,1.0,6.123233995736766e-17,272651.0
3,2001,Oceania,144712.0,151771.0,0.00020431219899957198,-0.2781312628538797,1.0,6.123233995736766e-17,296483.0
3,2001,Middle East,12097.0,19184.0,0.00020431219899957198,-0.2781312628538797,1.0,6.123233995736766e-17,31281.0
3,2001,South Asia,73409.0,84574.0,0.00020431219899957198,-0.2781312628538797,1.0,6.123233995736766e-17,157983.0
3,2001,Japan,100067.0,96285.0,0.00020431219899957198,-1.0849185354403246,1.0,6.123233995736766e-17,196352.0
3,2001,Hong Kong,85926.0,84529.0,0.00020431219899957198,-1.0849185354403246,1.0,6.123233995736766e-17,170455.0
3,2001,Mainland China,49219.0,45756.0,0.00020431219899957198,-1.0849185354403246,1.0,6.123233995736766e-17,94975.0
3,2001,North East Asia,290584.0,278970.0,0.00020431219899957198,-1.0849185354403246,1.0,6.123233995736766e-17,569554.0
3,2001,Vietnam,14746.0,17973.0,0.00020431219899957198,-0.9558325718264933,1.0,6.123233995736766e-17,32719.0
3,2001,Thailand,117647.0,127617.0,0.00020431219899957198,-0.34267424466079527,1.0,6.123233995736766e-17,245264.0
3,2001,Philippines,33597.0,31161.0,0.00020431219899957198,0.883642409670601,1.0,6.123233995736766e-17,64758.0
3,2001,Malaysia,135528.0,143255.0,0.00020431219899957198,-0.4072172264677109,1.0,6.123233995736766e-17,278783.0
3,2001,Indonesia,128734.0,124848.0,0.00020431219899957198,2.852203354781526,1.0,6.123233995736766e-17,253582.0
3,2001,South East Asia,447484.0,463090.0,0.00020431219899957198,2.852203354781526,1.0,6.123233995736766e-17,910574.0
4,2001,United Kingdom,59099.0,47877.0,0.00020431219899957198,-0.4717602082746265,0.8660254037844387,-0.4999999999999998,106976.0
4,2001,North America,26639.0,20663.0,0.00020431219899957198,-0.4717602082746265,0.8660254037844387,-0.4999999999999998,47302.0
4,2001,France,15227.0,12435.0,0.00020431219899957198,-0.2781312628538797,0.8660254037844387,-0.4999999999999998,27662.0
4,2001,Europe,143823.0,116938.0,0.00020431219899957198,-0.2781312628538797,0.8660254037844387,-0.4999999999999998,260761.0
4,2001,Oceania,141487.0,155852.0,0.00020431219899957198,-0.2781312628538797,0.8660254037844387,-0.4999999999999998,297339.0
4,2001,Middle East,11945.0,13410.0,0.00020431219899957198,-0.2781312628538797,0.8660254037844387,-0.4999999999999998,25355.0
4,2001,South Asia,71781.0,78464.0,0.00020431219899957198,-0.2781312628538797,0.8660254037844387,-0.4999999999999998,150245.0
4,2001,Japan,74675.0,77559.0,0.00020431219899957198,-1.0849185354403246,0.8660254037844387,-0.4999999999999998,152234.0
4,2001,Hong Kong,73630.0,79243.0,0.00020431219899957198,-1.0849185354403246,0.8660254037844387,-0.4999999999999998,152873.0
4,2001,Mainland China,54412.0,52287.0,0.00020431219899957198,-1.0849185354403246,0.8660254037844387,-0.4999999999999998,106699.0
4,2001,North East Asia,262520.0,264885.0,0.00020431219899957198,-1.0849185354403246,0.8660254037844387,-0.4999999999999998,527405.0
4,2001,Vietnam,13717.0,15134.0,0.00020431219899957198,-0.9558325718264933,0.8660254037844387,-0.4999999999999998,28851.0
4,2001,Thailand,110359.0,117122.0,0.00020431219899957198,-0.34267424466079527,0.8660254037844387,-0.4999999999999998,227481.0
4,2001,Germany,27375.0,24637.0,0.00020431219899957198,-0.24585977195042194,0.8660254037844387,-0.4999999999999998,52012.0
4,2001,Malaysia,125653.0,132264.0,0.00020431219899957198,-0.4072172264677109,0.8660254037844387,-0.4999999999999998,257917.0
4,2001,Indonesia,117171.0,114670.0,0.00020431219899957198,2.852203354781526,0.8660254037844387,-0.4999999999999998,231841.0
4,2001,South East Asia,421196.0,433444.0,0.00020431219899957198,2.852203354781526,0.8660254037844387,-0.4999999999999998,854640.0
4,2001,Philippines,34354.0,35439.0,0.00020431219899957198,0.883642409670601,0.8660254037844387,-0.4999999999999998,69793.0
5,2001,Vietnam,13366.0,13018.0,1.015023004629879,-0.9558325718264933,0.49999999999999994,-0.8660254037844387,26384.0
5,2001,Thailand,110447.0,117248.0,1.015023004629879,-0.34267424466079527,0.49999999999999994,-0.8660254037844387,227695.0
5,2001,Philippines,32616.0,32439.0,1.015023004629879,0.883642409670601,0.49999999999999994,-0.8660254037844387,65055.0
5,2001,Malaysia,134339.0,146426.0,1.015023004629879,-0.4072172264677109,0.49999999999999994,-0.8660254037844387,280765.0
5,2001,Indonesia,120242.0,114638.0,1.015023004629879,2.852203354781526,0.49999999999999994,-0.8660254037844387,234880.0
5,2001,South East Asia,427512.0,442169.0,1.015023004629879,2.852203354781526,0.49999999999999994,-0.8660254037844387,869681.0
5,2001,North East Asia,277612.0,257005.0,1.015023004629879,2.852203354781526,0.49999999999999994,-0.8660254037844387,534617.0
5,2001,Mainland China,60309.0,52877.0,1.015023004629879,2.852203354781526,0.49999999999999994,-0.8660254037844387,113186.0
5,2001,Japan,73940.0,70313.0,1.015023004629879,-1.0849185354403246,0.49999999999999994,-0.8660254037844387,144253.0
5,2001,Hong Kong,82755.0,75440.0,1.015023004629879,-1.0849185354403246,0.49999999999999994,-0.8660254037844387,158195.0
5,2001,North America,28890.0,26948.0,1.015023004629879,-1.0849185354403246,0.49999999999999994,-0.8660254037844387,55838.0
5,2001,United Kingdom,53931.0,41334.0,1.015023004629879,-0.4717602082746265,0.49999999999999994,-0.8660254037844387,95265.0
5,2001,Germany,28418.0,22706.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,-0.8660254037844387,51124.0
5,2001,France,14991.0,11114.0,1.015023004629879,-0.2781312628538797,0.49999999999999994,-0.8660254037844387,26105.0
5,2001,Europe,139414.0,108074.0,1.015023004629879,-0.2781312628538797,0.49999999999999994,-0.8660254037844387,247488.0
5,2001,Oceania,126804.0,146238.0,1.015023004629879,-0.2781312628538797,0.49999999999999994,-0.8660254037844387,273042.0
5,2001,Middle East,14115.0,12860.0,1.015023004629879,-0.2781312628538797,0.49999999999999994,-0.8660254037844387,26975.0
5,2001,South Asia,74087.0,78241.0,1.015023004629879,-0.2781312628538797,0.49999999999999994,-0.8660254037844387,152328.0
6,2001,South East Asia,458212.0,471051.0,-1.0146143802318799,-0.2781312628538797,1.2246467991473532e-16,-1.0,929263.0
6,2001,North America,29541.0,31915.0,-1.0146143802318799,-0.2781312628538797,1.2246467991473532e-16,-1.0,61456.0
6,2001,United Kingdom,47931.0,55092.0,-1.0146143802318799,-0.4717602082746265,1.2246467991473532e-16,-1.0,103023.0
6,2001,Germany,26527.0,24370.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,50897.0
6,2001,Europe,130524.0,132088.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,262612.0
6,2001,Oceania,141123.0,155790.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,296913.0
6,2001,Middle East,13802.0,20505.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,34307.0
6,2001,South Asia,76695.0,74258.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,150953.0
6,2001,Japan,78888.0,83053.0,-1.0146143802318799,-1.0849185354403246,1.2246467991473532e-16,-1.0,161941.0
6,2001,Hong Kong,78531.0,90455.0,-1.0146143802318799,-1.0849185354403246,1.2246467991473532e-16,-1.0,168986.0
6,2001,Mainland China,51943.0,58859.0,-1.0146143802318799,-1.0849185354403246,1.2246467991473532e-16,-1.0,110802.0
6,2001,North East Asia,267572.0,297440.0,-1.0146143802318799,-1.0849185354403246,1.2246467991473532e-16,-1.0,565012.0
6,2001,Vietnam,16145.0,14876.0,-1.0146143802318799,-0.9558325718264933,1.2246467991473532e-16,-1.0,31021.0
6,2001,Thailand,119146.0,126720.0,-1.0146143802318799,-0.34267424466079527,1.2246467991473532e-16,-1.0,245866.0
6,2001,Philippines,30368.0,30622.0,-1.0146143802318799,0.883642409670601,1.2246467991473532e-16,-1.0,60990.0
6,2001,Malaysia,146864.0,146886.0,-1.0146143802318799,-0.4072172264677109,1.2246467991473532e-16,-1.0,293750.0
6,2001,Indonesia,126737.0,133007.0,-1.0146143802318799,2.852203354781526,1.2246467991473532e-16,-1.0,259744.0
6,2001,France,14459.0,13893.0,-1.0146143802318799,-0.2781312628538797,1.2246467991473532e-16,-1.0,28352.0
7,2001,France,13928.0,16251.0,-1.0146143802318799,-0.2781312628538797,-0.4999999999999997,-0.8660254037844388,30179.0
7,2001,Europe,139977.0,156602.0,-1.0146143802318799,-0.2781312628538797,-0.4999999999999997,-0.8660254037844388,296579.0
7,2001,Oceania,175675.0,146288.0,-1.0146143802318799,-0.2781312628538797,-0.4999999999999997,-0.8660254037844388,321963.0
7,2001,Middle East,13952.0,19504.0,-1.0146143802318799,-0.2781312628538797,-0.4999999999999997,-0.8660254037844388,33456.0
7,2001,South Asia,73935.0,78385.0,-1.0146143802318799,-0.2781312628538797,-0.4999999999999997,-0.8660254037844388,152320.0
7,2001,Japan,83608.0,93070.0,-1.0146143802318799,-1.0849185354403246,-0.4999999999999997,-0.8660254037844388,176678.0
7,2001,Hong Kong,77060.0,82709.0,-1.0146143802318799,-1.0849185354403246,-0.4999999999999997,-0.8660254037844388,159769.0
7,2001,Mainland China,39914.0,46398.0,-1.0146143802318799,-1.0849185354403246,-0.4999999999999997,-0.8660254037844388,86312.0
7,2001,North East Asia,261759.0,289614.0,-1.0146143802318799,-1.0849185354403246,-0.4999999999999997,-0.8660254037844388,551373.0
7,2001,Vietnam,16571.0,16924.0,-1.0146143802318799,-0.9558325718264933,-0.4999999999999997,-0.8660254037844388,33495.0
7,2001,Thailand,108280.0,125253.0,-1.0146143802318799,-0.34267424466079527,-0.4999999999999997,-0.8660254037844388,233533.0
7,2001,Philippines,29156.0,28116.0,-1.0146143802318799,0.883642409670601,-0.4999999999999997,-0.8660254037844388,57272.0
7,2001,Indonesia,151178.0,134499.0,-1.0146143802318799,2.852203354781526,-0.4999999999999997,-0.8660254037844388,285677.0
7,2001,South East Asia,458123.0,463620.0,-1.0146143802318799,2.852203354781526,-0.4999999999999997,-0.8660254037844388,921743.0
7,2001,Malaysia,134083.0,139246.0,-1.0146143802318799,-0.4072172264677109,-0.4999999999999997,-0.8660254037844388,273329.0
7,2001,Germany,29051.0,33728.0,-1.0146143802318799,-0.24585977195042194,-0.4999999999999997,-0.8660254037844388,62779.0
7,2001,United Kingdom,54706.0,62854.0,-1.0146143802318799,-0.4717602082746265,-0.4999999999999997,-0.8660254037844388,117560.0
7,2001,North America,30054.0,28709.0,-1.0146143802318799,-0.4717602082746265,-0.4999999999999997,-0.8660254037844388,58763.0
8,2001,South East Asia,437811.0,461833.0,0.00020431219899957198,-0.4717602082746265,-0.8660254037844385,-0.5000000000000004,899644.0
8,2001,Vietnam,14783.0,17955.0,0.00020431219899957198,-0.9558325718264933,-0.8660254037844385,-0.5000000000000004,32738.0
8,2001,Malaysia,130799.0,142299.0,0.00020431219899957198,-0.4072172264677109,-0.8660254037844385,-0.5000000000000004,273098.0
8,2001,Philippines,27432.0,28451.0,0.00020431219899957198,0.883642409670601,-0.8660254037844385,-0.5000000000000004,55883.0
8,2001,Thailand,110526.0,117532.0,0.00020431219899957198,-0.34267424466079527,-0.8660254037844385,-0.5000000000000004,228058.0
8,2001,Indonesia,135290.0,134653.0,0.00020431219899957198,2.852203354781526,-0.8660254037844385,-0.5000000000000004,269943.0
8,2001,North East Asia,312733.0,284904.0,0.00020431219899957198,2.852203354781526,-0.8660254037844385,-0.5000000000000004,597637.0
8,2001,Hong Kong,89299.0,78212.0,0.00020431219899957198,2.852203354781526,-0.8660254037844385,-0.5000000000000004,167511.0
8,2001,Mainland China,53547.0,46693.0,0.00020431219899957198,2.852203354781526,-0.8660254037844385,-0.5000000000000004,100240.0
8,2001,North America,32008.0,23870.0,0.00020431219899957198,2.852203354781526,-0.8660254037844385,-0.5000000000000004,55878.0
8,2001,United Kingdom,53787.0,57713.0,0.00020431219899957198,-0.4717602082746265,-0.8660254037844385,-0.5000000000000004,111500.0
8,2001,Germany,33099.0,32484.0,0.00020431219899957198,-0.24585977195042194,-0.8660254037844385,-0.5000000000000004,65583.0
8,2001,France,16322.0,13353.0,0.00020431219899957198,-0.2781312628538797,-0.8660254037844385,-0.5000000000000004,29675.0
8,2001,Europe,148279.0,146730.0,0.00020431219899957198,-0.2781312628538797,-0.8660254037844385,-0.5000000000000004,295009.0
8,2001,Oceania,143229.0,150608.0,0.00020431219899957198,-0.2781312628538797,-0.8660254037844385,-0.5000000000000004,293837.0
8,2001,Middle East,20593.0,15572.0,0.00020431219899957198,-0.2781312628538797,-0.8660254037844385,-0.5000000000000004,36165.0
8,2001,South Asia,70356.0,74690.0,0.00020431219899957198,-0.2781312628538797,-0.8660254037844385,-0.5000000000000004,145046.0
8,2001,Japan,103453.0,100180.0,0.00020431219899957198,-1.0849185354403246,-0.8660254037844385,-0.5000000000000004,203633.0
9,2001,Germany,29525.0,31920.0,-1.0146143802318799,-0.24585977195042194,-1.0,-1.8369701987210297e-16,61445.0
9,2001,United Kingdom,54323.0,59237.0,-1.0146143802318799,-0.4717602082746265,-1.0,-1.8369701987210297e-16,113560.0
9,2001,North America,22121.0,18779.0,-1.0146143802318799,-0.4717602082746265,-1.0,-1.8369701987210297e-16,40900.0
9,2001,France,13808.0,12611.0,-1.0146143802318799,-0.2781312628538797,-1.0,-1.8369701987210297e-16,26419.0
9,2001,Europe,141972.0,147649.0,-1.0146143802318799,-0.2781312628538797,-1.0,-1.8369701987210297e-16,289621.0
9,2001,Mainland China,60941.0,56247.0,-1.0146143802318799,-0.2781312628538797,-1.0,-1.8369701987210297e-16,117188.0
9,2001,Middle East,13530.0,11371.0,-1.0146143802318799,-0.2781312628538797,-1.0,-1.8369701987210297e-16,24901.0
9,2001,South Asia,63414.0,67630.0,-1.0146143802318799,-0.2781312628538797,-1.0,-1.8369701987210297e-16,131044.0
9,2001,Japan,84971.0,78087.0,-1.0146143802318799,-1.0849185354403246,-1.0,-1.8369701987210297e-16,163058.0
9,2001,Hong Kong,63234.0,71564.0,-1.0146143802318799,-1.0849185354403246,-1.0,-1.8369701987210297e-16,134798.0
9,2001,North East Asia,254832.0,252938.0,-1.0146143802318799,-1.0849185354403246,-1.0,-1.8369701987210297e-16,507770.0
9,2001,Vietnam,13306.0,14102.0,-1.0146143802318799,-0.9558325718264933,-1.0,-1.8369701987210297e-16,27408.0
9,2001,Thailand,93874.0,101839.0,-1.0146143802318799,-0.34267424466079527,-1.0,-1.8369701987210297e-16,195713.0
9,2001,Philippines,24927.0,25937.0,-1.0146143802318799,0.883642409670601,-1.0,-1.8369701987210297e-16,50864.0
9,2001,Malaysia,127501.0,129751.0,-1.0146143802318799,-0.4072172264677109,-1.0,-1.8369701987210297e-16,257252.0
9,2001,Indonesia,128237.0,131829.0,-1.0146143802318799,2.852203354781526,-1.0,-1.8369701987210297e-16,260066.0
9,2001,Oceania,157079.0,149996.0,-1.0146143802318799,2.852203354781526,-1.0,-1.8369701987210297e-16,307075.0
9,2001,South East Asia,404308.0,420566.0,-1.0146143802318799,2.852203354781526,-1.0,-1.8369701987210297e-16,824874.0
